Province/State,Country/Region,Lat,Long,Date,Total,Tweet
,France,46.2276,2.2137,2/24/2020,12,
,France,46.2276,2.2137,2/23/2020,12,
,France,46.2276,2.2137,2/22/2020,12,
,France,46.2276,2.2137,2/21/2020,12,
,France,46.2276,2.2137,2/20/2020,12,
,France,46.2276,2.2137,2/19/2020,12,
,France,46.2276,2.2137,2/18/2020,12,
,France,46.2276,2.2137,2/17/2020,12,
,France,46.2276,2.2137,2/16/2020,12,
,France,46.2276,2.2137,2/15/2020,12,
,France,46.2276,2.2137,2/14/2020,11,
,France,46.2276,2.2137,2/13/2020,11,
,France,46.2276,2.2137,2/12/2020,11,
,France,46.2276,2.2137,2/11/2020,11,
,France,46.2276,2.2137,2/10/2020,11,
,France,46.2276,2.2137,2/9/2020,11,
,France,46.2276,2.2137,2/8/2020,11,
,France,46.2276,2.2137,2/7/2020,6,
,France,46.2276,2.2137,2/6/2020,6,
,France,46.2276,2.2137,2/5/2020,6,
,France,46.2276,2.2137,2/4/2020,6,
,France,46.2276,2.2137,2/3/2020,6,
,France,46.2276,2.2137,2/2/2020,6,
,France,46.2276,2.2137,2/1/2020,6,
,France,46.2276,2.2137,1/31/2020,5,
,France,46.2276,2.2137,1/30/2020,5,
,France,46.2276,2.2137,1/29/2020,5,
,France,46.2276,2.2137,1/28/2020,4,
,France,46.2276,2.2137,1/27/2020,3,
,France,46.2276,2.2137,1/26/2020,3,
,France,46.2276,2.2137,1/25/2020,3,
,France,46.2276,2.2137,1/24/2020,2,
,France,46.2276,2.2137,1/23/2020,0,
,France,46.2276,2.2137,1/22/2020,0,
French Guiana,France,3.9339,-53.1258,3/24/2020,23,
French Guiana,France,3.9339,-53.1258,3/23/2020,20,
French Guiana,France,3.9339,-53.1258,3/22/2020,18,
French Guiana,France,3.9339,-53.1258,3/21/2020,18,
French Guiana,France,3.9339,-53.1258,3/20/2020,15,
French Guiana,France,3.9339,-53.1258,3/19/2020,11,
French Guiana,France,3.9339,-53.1258,3/18/2020,11,
French Guiana,France,3.9339,-53.1258,3/17/2020,11,
French Guiana,France,3.9339,-53.1258,3/16/2020,11,
French Guiana,France,3.9339,-53.1258,3/15/2020,7,
French Guiana,France,3.9339,-53.1258,3/14/2020,5,
French Guiana,France,3.9339,-53.1258,3/13/2020,5,
French Guiana,France,3.9339,-53.1258,3/12/2020,5,
French Guiana,France,3.9339,-53.1258,3/11/2020,5,
French Guiana,France,3.9339,-53.1258,3/10/2020,5,
French Guiana,France,3.9339,-53.1258,3/9/2020,5,
French Guiana,France,3.9339,-53.1258,3/8/2020,5,
French Guiana,France,3.9339,-53.1258,3/7/2020,5,
French Guiana,France,3.9339,-53.1258,3/6/2020,0,
French Guiana,France,3.9339,-53.1258,3/5/2020,0,
French Guiana,France,3.9339,-53.1258,3/4/2020,0,
French Guiana,France,3.9339,-53.1258,3/3/2020,0,
French Guiana,France,3.9339,-53.1258,3/2/2020,0,
French Guiana,France,3.9339,-53.1258,3/1/2020,0,
French Guiana,France,3.9339,-53.1258,2/29/2020,0,
French Guiana,France,3.9339,-53.1258,2/28/2020,0,
French Guiana,France,3.9339,-53.1258,2/27/2020,0,
French Guiana,France,3.9339,-53.1258,2/26/2020,0,
French Guiana,France,3.9339,-53.1258,2/25/2020,0,
French Guiana,France,3.9339,-53.1258,2/24/2020,0,
French Guiana,France,3.9339,-53.1258,2/23/2020,0,
French Guiana,France,3.9339,-53.1258,2/22/2020,0,
French Guiana,France,3.9339,-53.1258,2/21/2020,0,
French Guiana,France,3.9339,-53.1258,2/20/2020,0,
French Guiana,France,3.9339,-53.1258,2/19/2020,0,
French Guiana,France,3.9339,-53.1258,2/18/2020,0,
French Guiana,France,3.9339,-53.1258,2/17/2020,0,
French Guiana,France,3.9339,-53.1258,2/16/2020,0,
French Guiana,France,3.9339,-53.1258,2/15/2020,0,
French Guiana,France,3.9339,-53.1258,2/14/2020,0,
French Guiana,France,3.9339,-53.1258,2/13/2020,0,
French Guiana,France,3.9339,-53.1258,2/12/2020,0,
French Guiana,France,3.9339,-53.1258,2/11/2020,0,
French Guiana,France,3.9339,-53.1258,2/10/2020,0,
French Guiana,France,3.9339,-53.1258,2/9/2020,0,
French Guiana,France,3.9339,-53.1258,2/8/2020,0,
French Guiana,France,3.9339,-53.1258,2/7/2020,0,
French Guiana,France,3.9339,-53.1258,2/6/2020,0,
French Guiana,France,3.9339,-53.1258,2/5/2020,0,
French Guiana,France,3.9339,-53.1258,2/4/2020,0,
French Guiana,France,3.9339,-53.1258,2/3/2020,0,
French Guiana,France,3.9339,-53.1258,2/2/2020,0,
French Guiana,France,3.9339,-53.1258,2/1/2020,0,
French Guiana,France,3.9339,-53.1258,1/31/2020,0,
French Guiana,France,3.9339,-53.1258,1/30/2020,0,
French Guiana,France,3.9339,-53.1258,1/29/2020,0,
French Guiana,France,3.9339,-53.1258,1/28/2020,0,
French Guiana,France,3.9339,-53.1258,1/27/2020,0,
French Guiana,France,3.9339,-53.1258,1/26/2020,0,
French Guiana,France,3.9339,-53.1258,1/25/2020,0,
French Guiana,France,3.9339,-53.1258,1/24/2020,0,
French Guiana,France,3.9339,-53.1258,1/23/2020,0,
French Guiana,France,3.9339,-53.1258,1/22/2020,0,
French Polynesia,France,-17.6797,149.4068,3/24/2020,25,
French Polynesia,France,-17.6797,149.4068,3/23/2020,18,
French Polynesia,France,-17.6797,149.4068,3/22/2020,18,
French Polynesia,France,-17.6797,149.4068,3/21/2020,15,
French Polynesia,France,-17.6797,149.4068,3/20/2020,11,
French Polynesia,France,-17.6797,149.4068,3/19/2020,6,
French Polynesia,France,-17.6797,149.4068,3/18/2020,3,
French Polynesia,France,-17.6797,149.4068,3/17/2020,3,
French Polynesia,France,-17.6797,149.4068,3/16/2020,3,
French Polynesia,France,-17.6797,149.4068,3/15/2020,3,
French Polynesia,France,-17.6797,149.4068,3/14/2020,3,
French Polynesia,France,-17.6797,149.4068,3/13/2020,3,
French Polynesia,France,-17.6797,149.4068,3/12/2020,0,
French Polynesia,France,-17.6797,149.4068,3/11/2020,0,
French Polynesia,France,-17.6797,149.4068,3/10/2020,0,
French Polynesia,France,-17.6797,149.4068,3/9/2020,0,
French Polynesia,France,-17.6797,149.4068,3/8/2020,0,
French Polynesia,France,-17.6797,149.4068,3/7/2020,0,
French Polynesia,France,-17.6797,149.4068,3/6/2020,0,
French Polynesia,France,-17.6797,149.4068,3/5/2020,0,
French Polynesia,France,-17.6797,149.4068,3/4/2020,0,
French Polynesia,France,-17.6797,149.4068,3/3/2020,0,
French Polynesia,France,-17.6797,149.4068,3/2/2020,0,
French Polynesia,France,-17.6797,149.4068,3/1/2020,0,
French Polynesia,France,-17.6797,149.4068,2/29/2020,0,
French Polynesia,France,-17.6797,149.4068,2/28/2020,0,
French Polynesia,France,-17.6797,149.4068,2/27/2020,0,
French Polynesia,France,-17.6797,149.4068,2/26/2020,0,
French Polynesia,France,-17.6797,149.4068,2/25/2020,0,
French Polynesia,France,-17.6797,149.4068,2/24/2020,0,
French Polynesia,France,-17.6797,149.4068,2/23/2020,0,
French Polynesia,France,-17.6797,149.4068,2/22/2020,0,
French Polynesia,France,-17.6797,149.4068,2/21/2020,0,
French Polynesia,France,-17.6797,149.4068,2/20/2020,0,
French Polynesia,France,-17.6797,149.4068,2/19/2020,0,
French Polynesia,France,-17.6797,149.4068,2/18/2020,0,
French Polynesia,France,-17.6797,149.4068,2/17/2020,0,
French Polynesia,France,-17.6797,149.4068,2/16/2020,0,
French Polynesia,France,-17.6797,149.4068,2/15/2020,0,
French Polynesia,France,-17.6797,149.4068,2/14/2020,0,
French Polynesia,France,-17.6797,149.4068,2/13/2020,0,
French Polynesia,France,-17.6797,149.4068,2/12/2020,0,
French Polynesia,France,-17.6797,149.4068,2/11/2020,0,
French Polynesia,France,-17.6797,149.4068,2/10/2020,0,
French Polynesia,France,-17.6797,149.4068,2/9/2020,0,
French Polynesia,France,-17.6797,149.4068,2/8/2020,0,
French Polynesia,France,-17.6797,149.4068,2/7/2020,0,
French Polynesia,France,-17.6797,149.4068,2/6/2020,0,
French Polynesia,France,-17.6797,149.4068,2/5/2020,0,
French Polynesia,France,-17.6797,149.4068,2/4/2020,0,
French Polynesia,France,-17.6797,149.4068,2/3/2020,0,
French Polynesia,France,-17.6797,149.4068,2/2/2020,0,
French Polynesia,France,-17.6797,149.4068,2/1/2020,0,
French Polynesia,France,-17.6797,149.4068,1/31/2020,0,
French Polynesia,France,-17.6797,149.4068,1/30/2020,0,
French Polynesia,France,-17.6797,149.4068,1/29/2020,0,
French Polynesia,France,-17.6797,149.4068,1/28/2020,0,
French Polynesia,France,-17.6797,149.4068,1/27/2020,0,
French Polynesia,France,-17.6797,149.4068,1/26/2020,0,
French Polynesia,France,-17.6797,149.4068,1/25/2020,0,
French Polynesia,France,-17.6797,149.4068,1/24/2020,0,
French Polynesia,France,-17.6797,149.4068,1/23/2020,0,
French Polynesia,France,-17.6797,149.4068,1/22/2020,0,
Guadeloupe,France,16.25,-61.5833,3/24/2020,62,
Guadeloupe,France,16.25,-61.5833,3/23/2020,62,
Guadeloupe,France,16.25,-61.5833,3/22/2020,58,
Guadeloupe,France,16.25,-61.5833,3/21/2020,53,
Guadeloupe,France,16.25,-61.5833,3/20/2020,45,
Guadeloupe,France,16.25,-61.5833,3/19/2020,33,
Guadeloupe,France,16.25,-61.5833,3/18/2020,27,
Guadeloupe,France,16.25,-61.5833,3/17/2020,18,
Guadeloupe,France,16.25,-61.5833,3/16/2020,6,
Guadeloupe,France,16.25,-61.5833,3/15/2020,3,
Guadeloupe,France,16.25,-61.5833,3/14/2020,1,
Guadeloupe,France,16.25,-61.5833,3/13/2020,1,
Guadeloupe,France,16.25,-61.5833,3/12/2020,0,
Guadeloupe,France,16.25,-61.5833,3/11/2020,0,
Guadeloupe,France,16.25,-61.5833,3/10/2020,0,
Guadeloupe,France,16.25,-61.5833,3/9/2020,0,
Guadeloupe,France,16.25,-61.5833,3/8/2020,0,
Guadeloupe,France,16.25,-61.5833,3/7/2020,0,
Guadeloupe,France,16.25,-61.5833,3/6/2020,0,
Guadeloupe,France,16.25,-61.5833,3/5/2020,0,
Guadeloupe,France,16.25,-61.5833,3/4/2020,0,
Guadeloupe,France,16.25,-61.5833,3/3/2020,0,
Guadeloupe,France,16.25,-61.5833,3/2/2020,0,
Guadeloupe,France,16.25,-61.5833,3/1/2020,0,
Guadeloupe,France,16.25,-61.5833,2/29/2020,0,
Guadeloupe,France,16.25,-61.5833,2/28/2020,0,
Guadeloupe,France,16.25,-61.5833,2/27/2020,0,
Guadeloupe,France,16.25,-61.5833,2/26/2020,0,
Guadeloupe,France,16.25,-61.5833,2/25/2020,0,
Guadeloupe,France,16.25,-61.5833,2/24/2020,0,
Guadeloupe,France,16.25,-61.5833,2/23/2020,0,
Guadeloupe,France,16.25,-61.5833,2/22/2020,0,
Guadeloupe,France,16.25,-61.5833,2/21/2020,0,
Guadeloupe,France,16.25,-61.5833,2/20/2020,0,
Guadeloupe,France,16.25,-61.5833,2/19/2020,0,
Guadeloupe,France,16.25,-61.5833,2/18/2020,0,
Guadeloupe,France,16.25,-61.5833,2/17/2020,0,
Guadeloupe,France,16.25,-61.5833,2/16/2020,0,
Guadeloupe,France,16.25,-61.5833,2/15/2020,0,
Guadeloupe,France,16.25,-61.5833,2/14/2020,0,
Guadeloupe,France,16.25,-61.5833,2/13/2020,0,
Guadeloupe,France,16.25,-61.5833,2/12/2020,0,
Guadeloupe,France,16.25,-61.5833,2/11/2020,0,
Guadeloupe,France,16.25,-61.5833,2/10/2020,0,
Guadeloupe,France,16.25,-61.5833,2/9/2020,0,
Guadeloupe,France,16.25,-61.5833,2/8/2020,0,
Guadeloupe,France,16.25,-61.5833,2/7/2020,0,
Guadeloupe,France,16.25,-61.5833,2/6/2020,0,
Guadeloupe,France,16.25,-61.5833,2/5/2020,0,
Guadeloupe,France,16.25,-61.5833,2/4/2020,0,
Guadeloupe,France,16.25,-61.5833,2/3/2020,0,
Guadeloupe,France,16.25,-61.5833,2/2/2020,0,
Guadeloupe,France,16.25,-61.5833,2/1/2020,0,
Guadeloupe,France,16.25,-61.5833,1/31/2020,0,
Guadeloupe,France,16.25,-61.5833,1/30/2020,0,
Guadeloupe,France,16.25,-61.5833,1/29/2020,0,
Guadeloupe,France,16.25,-61.5833,1/28/2020,0,
Guadeloupe,France,16.25,-61.5833,1/27/2020,0,
Guadeloupe,France,16.25,-61.5833,1/26/2020,0,
Guadeloupe,France,16.25,-61.5833,1/25/2020,0,
Guadeloupe,France,16.25,-61.5833,1/24/2020,0,
Guadeloupe,France,16.25,-61.5833,1/23/2020,0,
Guadeloupe,France,16.25,-61.5833,1/22/2020,0,
Martinique,France,14.6415,-61.0242,3/24/2020,57,
Martinique,France,14.6415,-61.0242,3/23/2020,53,
Martinique,France,14.6415,-61.0242,3/22/2020,44,
Martinique,France,14.6415,-61.0242,3/21/2020,32,
Martinique,France,14.6415,-61.0242,3/20/2020,32,
Martinique,France,14.6415,-61.0242,3/19/2020,23,
Martinique,France,14.6415,-61.0242,3/18/2020,19,
Martinique,France,14.6415,-61.0242,3/17/2020,16,
Martinique,France,14.6415,-61.0242,3/16/2020,15,
Martinique,France,14.6415,-61.0242,3/15/2020,9,
Martinique,France,14.6415,-61.0242,3/14/2020,9,
Martinique,France,14.6415,-61.0242,3/13/2020,3,
Martinique,France,14.6415,-61.0242,3/12/2020,3,
Martinique,France,14.6415,-61.0242,3/11/2020,3,
Martinique,France,14.6415,-61.0242,3/10/2020,2,
Martinique,France,14.6415,-61.0242,3/9/2020,2,
Martinique,France,14.6415,-61.0242,3/8/2020,2,
Martinique,France,14.6415,-61.0242,3/7/2020,2,
Martinique,France,14.6415,-61.0242,3/6/2020,0,
Martinique,France,14.6415,-61.0242,3/5/2020,0,
Martinique,France,14.6415,-61.0242,3/4/2020,0,
Martinique,France,14.6415,-61.0242,3/3/2020,0,
Martinique,France,14.6415,-61.0242,3/2/2020,0,
Martinique,France,14.6415,-61.0242,3/1/2020,0,
Martinique,France,14.6415,-61.0242,2/29/2020,0,
Martinique,France,14.6415,-61.0242,2/28/2020,0,
Martinique,France,14.6415,-61.0242,2/27/2020,0,
Martinique,France,14.6415,-61.0242,2/26/2020,0,
Martinique,France,14.6415,-61.0242,2/25/2020,0,
Martinique,France,14.6415,-61.0242,2/24/2020,0,
Martinique,France,14.6415,-61.0242,2/23/2020,0,
Martinique,France,14.6415,-61.0242,2/22/2020,0,
Martinique,France,14.6415,-61.0242,2/21/2020,0,
Martinique,France,14.6415,-61.0242,2/20/2020,0,
Martinique,France,14.6415,-61.0242,2/19/2020,0,
Martinique,France,14.6415,-61.0242,2/18/2020,0,
Martinique,France,14.6415,-61.0242,2/17/2020,0,
Martinique,France,14.6415,-61.0242,2/16/2020,0,
Martinique,France,14.6415,-61.0242,2/15/2020,0,
Martinique,France,14.6415,-61.0242,2/14/2020,0,
Martinique,France,14.6415,-61.0242,2/13/2020,0,
Martinique,France,14.6415,-61.0242,2/12/2020,0,
Martinique,France,14.6415,-61.0242,2/11/2020,0,
Martinique,France,14.6415,-61.0242,2/10/2020,0,
Martinique,France,14.6415,-61.0242,2/9/2020,0,
Martinique,France,14.6415,-61.0242,2/8/2020,0,
Martinique,France,14.6415,-61.0242,2/7/2020,0,
Martinique,France,14.6415,-61.0242,2/6/2020,0,
Martinique,France,14.6415,-61.0242,2/5/2020,0,
Martinique,France,14.6415,-61.0242,2/4/2020,0,
Martinique,France,14.6415,-61.0242,2/3/2020,0,
Martinique,France,14.6415,-61.0242,2/2/2020,0,
Martinique,France,14.6415,-61.0242,2/1/2020,0,
Martinique,France,14.6415,-61.0242,1/31/2020,0,
Martinique,France,14.6415,-61.0242,1/30/2020,0,
Martinique,France,14.6415,-61.0242,1/29/2020,0,
Martinique,France,14.6415,-61.0242,1/28/2020,0,
Martinique,France,14.6415,-61.0242,1/27/2020,0,
Martinique,France,14.6415,-61.0242,1/26/2020,0,
Martinique,France,14.6415,-61.0242,1/25/2020,0,
Martinique,France,14.6415,-61.0242,1/24/2020,0,
Martinique,France,14.6415,-61.0242,1/23/2020,0,
Martinique,France,14.6415,-61.0242,1/22/2020,0,
Mayotte,France,-12.8275,45.1662,3/24/2020,36,
Mayotte,France,-12.8275,45.1662,3/23/2020,24,
Mayotte,France,-12.8275,45.1662,3/22/2020,11,
Mayotte,France,-12.8275,45.1662,3/21/2020,7,
Mayotte,France,-12.8275,45.1662,3/20/2020,6,
Mayotte,France,-12.8275,45.1662,3/19/2020,3,
Mayotte,France,-12.8275,45.1662,3/18/2020,3,
Mayotte,France,-12.8275,45.1662,3/17/2020,1,
Mayotte,France,-12.8275,45.1662,3/16/2020,1,
Mayotte,France,-12.8275,45.1662,3/15/2020,1,
Mayotte,France,-12.8275,45.1662,3/14/2020,0,
Mayotte,France,-12.8275,45.1662,3/13/2020,0,
Mayotte,France,-12.8275,45.1662,3/12/2020,0,
Mayotte,France,-12.8275,45.1662,3/11/2020,0,
Mayotte,France,-12.8275,45.1662,3/10/2020,0,
Mayotte,France,-12.8275,45.1662,3/9/2020,0,
Mayotte,France,-12.8275,45.1662,3/8/2020,0,
Mayotte,France,-12.8275,45.1662,3/7/2020,0,
Mayotte,France,-12.8275,45.1662,3/6/2020,0,
Mayotte,France,-12.8275,45.1662,3/5/2020,0,
Mayotte,France,-12.8275,45.1662,3/4/2020,0,
Mayotte,France,-12.8275,45.1662,3/3/2020,0,
Mayotte,France,-12.8275,45.1662,3/2/2020,0,
Mayotte,France,-12.8275,45.1662,3/1/2020,0,
Mayotte,France,-12.8275,45.1662,2/29/2020,0,
Mayotte,France,-12.8275,45.1662,2/28/2020,0,
Mayotte,France,-12.8275,45.1662,2/27/2020,0,
Mayotte,France,-12.8275,45.1662,2/26/2020,0,
Mayotte,France,-12.8275,45.1662,2/25/2020,0,
Mayotte,France,-12.8275,45.1662,2/24/2020,0,
Mayotte,France,-12.8275,45.1662,2/23/2020,0,
Mayotte,France,-12.8275,45.1662,2/22/2020,0,
Mayotte,France,-12.8275,45.1662,2/21/2020,0,
Mayotte,France,-12.8275,45.1662,2/20/2020,0,
Mayotte,France,-12.8275,45.1662,2/19/2020,0,
Mayotte,France,-12.8275,45.1662,2/18/2020,0,
Mayotte,France,-12.8275,45.1662,2/17/2020,0,
Mayotte,France,-12.8275,45.1662,2/16/2020,0,
Mayotte,France,-12.8275,45.1662,2/15/2020,0,
Mayotte,France,-12.8275,45.1662,2/14/2020,0,
Mayotte,France,-12.8275,45.1662,2/13/2020,0,
Mayotte,France,-12.8275,45.1662,2/12/2020,0,
Mayotte,France,-12.8275,45.1662,2/11/2020,0,
Mayotte,France,-12.8275,45.1662,2/10/2020,0,
Mayotte,France,-12.8275,45.1662,2/9/2020,0,
Mayotte,France,-12.8275,45.1662,2/8/2020,0,
Mayotte,France,-12.8275,45.1662,2/7/2020,0,
Mayotte,France,-12.8275,45.1662,2/6/2020,0,
Mayotte,France,-12.8275,45.1662,2/5/2020,0,
Mayotte,France,-12.8275,45.1662,2/4/2020,0,
Mayotte,France,-12.8275,45.1662,2/3/2020,0,
Mayotte,France,-12.8275,45.1662,2/2/2020,0,
Mayotte,France,-12.8275,45.1662,2/1/2020,0,
Mayotte,France,-12.8275,45.1662,1/31/2020,0,
Mayotte,France,-12.8275,45.1662,1/30/2020,0,
Mayotte,France,-12.8275,45.1662,1/29/2020,0,
Mayotte,France,-12.8275,45.1662,1/28/2020,0,
Mayotte,France,-12.8275,45.1662,1/27/2020,0,
Mayotte,France,-12.8275,45.1662,1/26/2020,0,
Mayotte,France,-12.8275,45.1662,1/25/2020,0,
Mayotte,France,-12.8275,45.1662,1/24/2020,0,
Mayotte,France,-12.8275,45.1662,1/23/2020,0,
Mayotte,France,-12.8275,45.1662,1/22/2020,0,
New Caledonia,France,-20.9043,165.618,3/24/2020,10,
New Caledonia,France,-20.9043,165.618,3/23/2020,8,
New Caledonia,France,-20.9043,165.618,3/22/2020,4,
New Caledonia,France,-20.9043,165.618,3/21/2020,4,
New Caledonia,France,-20.9043,165.618,3/20/2020,2,
New Caledonia,France,-20.9043,165.618,3/19/2020,2,
New Caledonia,France,-20.9043,165.618,3/18/2020,0,
New Caledonia,France,-20.9043,165.618,3/17/2020,0,
New Caledonia,France,-20.9043,165.618,3/16/2020,0,
New Caledonia,France,-20.9043,165.618,3/15/2020,0,
New Caledonia,France,-20.9043,165.618,3/14/2020,0,
New Caledonia,France,-20.9043,165.618,3/13/2020,0,
New Caledonia,France,-20.9043,165.618,3/12/2020,0,
New Caledonia,France,-20.9043,165.618,3/11/2020,0,
New Caledonia,France,-20.9043,165.618,3/10/2020,0,
New Caledonia,France,-20.9043,165.618,3/9/2020,0,
New Caledonia,France,-20.9043,165.618,3/8/2020,0,
New Caledonia,France,-20.9043,165.618,3/7/2020,0,
New Caledonia,France,-20.9043,165.618,3/6/2020,0,
New Caledonia,France,-20.9043,165.618,3/5/2020,0,
New Caledonia,France,-20.9043,165.618,3/4/2020,0,
New Caledonia,France,-20.9043,165.618,3/3/2020,0,
New Caledonia,France,-20.9043,165.618,3/2/2020,0,
New Caledonia,France,-20.9043,165.618,3/1/2020,0,
New Caledonia,France,-20.9043,165.618,2/29/2020,0,
New Caledonia,France,-20.9043,165.618,2/28/2020,0,
New Caledonia,France,-20.9043,165.618,2/27/2020,0,
New Caledonia,France,-20.9043,165.618,2/26/2020,0,
New Caledonia,France,-20.9043,165.618,2/25/2020,0,
New Caledonia,France,-20.9043,165.618,2/24/2020,0,
New Caledonia,France,-20.9043,165.618,2/23/2020,0,
New Caledonia,France,-20.9043,165.618,2/22/2020,0,
New Caledonia,France,-20.9043,165.618,2/21/2020,0,
New Caledonia,France,-20.9043,165.618,2/20/2020,0,
New Caledonia,France,-20.9043,165.618,2/19/2020,0,
New Caledonia,France,-20.9043,165.618,2/18/2020,0,
New Caledonia,France,-20.9043,165.618,2/17/2020,0,
New Caledonia,France,-20.9043,165.618,2/16/2020,0,
New Caledonia,France,-20.9043,165.618,2/15/2020,0,
New Caledonia,France,-20.9043,165.618,2/14/2020,0,
New Caledonia,France,-20.9043,165.618,2/13/2020,0,
New Caledonia,France,-20.9043,165.618,2/12/2020,0,
New Caledonia,France,-20.9043,165.618,2/11/2020,0,
New Caledonia,France,-20.9043,165.618,2/10/2020,0,
New Caledonia,France,-20.9043,165.618,2/9/2020,0,
New Caledonia,France,-20.9043,165.618,2/8/2020,0,
New Caledonia,France,-20.9043,165.618,2/7/2020,0,
New Caledonia,France,-20.9043,165.618,2/6/2020,0,
New Caledonia,France,-20.9043,165.618,2/5/2020,0,
New Caledonia,France,-20.9043,165.618,2/4/2020,0,
New Caledonia,France,-20.9043,165.618,2/3/2020,0,
New Caledonia,France,-20.9043,165.618,2/2/2020,0,
New Caledonia,France,-20.9043,165.618,2/1/2020,0,
New Caledonia,France,-20.9043,165.618,1/31/2020,0,
New Caledonia,France,-20.9043,165.618,1/30/2020,0,
New Caledonia,France,-20.9043,165.618,1/29/2020,0,
New Caledonia,France,-20.9043,165.618,1/28/2020,0,
New Caledonia,France,-20.9043,165.618,1/27/2020,0,
New Caledonia,France,-20.9043,165.618,1/26/2020,0,
New Caledonia,France,-20.9043,165.618,1/25/2020,0,
New Caledonia,France,-20.9043,165.618,1/24/2020,0,
New Caledonia,France,-20.9043,165.618,1/23/2020,0,
New Caledonia,France,-20.9043,165.618,1/22/2020,0,
Reunion,France,-21.1351,55.2471,3/24/2020,94,
Reunion,France,-21.1351,55.2471,3/23/2020,71,
Reunion,France,-21.1351,55.2471,3/22/2020,64,
Reunion,France,-21.1351,55.2471,3/21/2020,45,
Reunion,France,-21.1351,55.2471,3/20/2020,28,
Reunion,France,-21.1351,55.2471,3/19/2020,14,
Reunion,France,-21.1351,55.2471,3/18/2020,12,
Reunion,France,-21.1351,55.2471,3/17/2020,9,
Reunion,France,-21.1351,55.2471,3/16/2020,9,
Reunion,France,-21.1351,55.2471,3/15/2020,7,
Reunion,France,-21.1351,55.2471,3/14/2020,6,
Reunion,France,-21.1351,55.2471,3/13/2020,5,
Reunion,France,-21.1351,55.2471,3/12/2020,1,
Reunion,France,-21.1351,55.2471,3/11/2020,1,
Reunion,France,-21.1351,55.2471,3/10/2020,0,
Reunion,France,-21.1351,55.2471,3/9/2020,0,
Reunion,France,-21.1351,55.2471,3/8/2020,0,
Reunion,France,-21.1351,55.2471,3/7/2020,0,
Reunion,France,-21.1351,55.2471,3/6/2020,0,
Reunion,France,-21.1351,55.2471,3/5/2020,0,
Reunion,France,-21.1351,55.2471,3/4/2020,0,
Reunion,France,-21.1351,55.2471,3/3/2020,0,
Reunion,France,-21.1351,55.2471,3/2/2020,0,
Reunion,France,-21.1351,55.2471,3/1/2020,0,
Reunion,France,-21.1351,55.2471,2/29/2020,0,
Reunion,France,-21.1351,55.2471,2/28/2020,0,
Reunion,France,-21.1351,55.2471,2/27/2020,0,
Reunion,France,-21.1351,55.2471,2/26/2020,0,
Reunion,France,-21.1351,55.2471,2/25/2020,0,
Reunion,France,-21.1351,55.2471,2/24/2020,0,
Reunion,France,-21.1351,55.2471,2/23/2020,0,
Reunion,France,-21.1351,55.2471,2/22/2020,0,
Reunion,France,-21.1351,55.2471,2/21/2020,0,
Reunion,France,-21.1351,55.2471,2/20/2020,0,
Reunion,France,-21.1351,55.2471,2/19/2020,0,
Reunion,France,-21.1351,55.2471,2/18/2020,0,
Reunion,France,-21.1351,55.2471,2/17/2020,0,
Reunion,France,-21.1351,55.2471,2/16/2020,0,
Reunion,France,-21.1351,55.2471,2/15/2020,0,
Reunion,France,-21.1351,55.2471,2/14/2020,0,
Reunion,France,-21.1351,55.2471,2/13/2020,0,
Reunion,France,-21.1351,55.2471,2/12/2020,0,
Reunion,France,-21.1351,55.2471,2/11/2020,0,
Reunion,France,-21.1351,55.2471,2/10/2020,0,
Reunion,France,-21.1351,55.2471,2/9/2020,0,
Reunion,France,-21.1351,55.2471,2/8/2020,0,
Reunion,France,-21.1351,55.2471,2/7/2020,0,
Reunion,France,-21.1351,55.2471,2/6/2020,0,
Reunion,France,-21.1351,55.2471,2/5/2020,0,
Reunion,France,-21.1351,55.2471,2/4/2020,0,
Reunion,France,-21.1351,55.2471,2/3/2020,0,
Reunion,France,-21.1351,55.2471,2/2/2020,0,
Reunion,France,-21.1351,55.2471,2/1/2020,0,
Reunion,France,-21.1351,55.2471,1/31/2020,0,
Reunion,France,-21.1351,55.2471,1/30/2020,0,
Reunion,France,-21.1351,55.2471,1/29/2020,0,
Reunion,France,-21.1351,55.2471,1/28/2020,0,
Reunion,France,-21.1351,55.2471,1/27/2020,0,
Reunion,France,-21.1351,55.2471,1/26/2020,0,
Reunion,France,-21.1351,55.2471,1/25/2020,0,
Reunion,France,-21.1351,55.2471,1/24/2020,0,
Reunion,France,-21.1351,55.2471,1/23/2020,0,
Reunion,France,-21.1351,55.2471,1/22/2020,0,
Saint Barthelemy,France,17.9,-62.8333,3/24/2020,3,
Saint Barthelemy,France,17.9,-62.8333,3/23/2020,3,
Saint Barthelemy,France,17.9,-62.8333,3/22/2020,3,
Saint Barthelemy,France,17.9,-62.8333,3/21/2020,3,
Saint Barthelemy,France,17.9,-62.8333,3/20/2020,3,
Saint Barthelemy,France,17.9,-62.8333,3/19/2020,3,
Saint Barthelemy,France,17.9,-62.8333,3/18/2020,3,
Saint Barthelemy,France,17.9,-62.8333,3/17/2020,3,
Saint Barthelemy,France,17.9,-62.8333,3/16/2020,3,
Saint Barthelemy,France,17.9,-62.8333,3/15/2020,1,
Saint Barthelemy,France,17.9,-62.8333,3/14/2020,1,
Saint Barthelemy,France,17.9,-62.8333,3/13/2020,1,
